# x1 	 x2 	 clase 
1.50533370784	1.70404799109	 1
2.46017678713	0.561739571512	 1
2.73517377119	5.24447881061	 1
0.487944767713	4.55682130449	 1
0.522807882687	5.72068149283	 1
-0.278282196289	2.32905112017	 1
2.12732779398	2.97600638569	 1
3.59429823504	1.17541128718	 1
5.02587987424	-1.51419269346	 1
0.754126620433	2.92056559325	 1
2.17420236769	3.74462906176	 1
1.58742176422	2.17217414472	 1
5.15838169393	0.803932415459	 1
1.72707687802	5.01817078352	 1
2.85944388481	3.33972889403	 1
-1.9426572806	5.36634418243	 1
5.94047170213	1.56108559969	 1
2.73902592399	0.690570847241	 1
-3.82180000921	1.64260016854	 1
2.17205262563	4.74449191866	 1
2.14076015284	0.20126222478	 1
0.995840256119	5.57411555054	 1
1.35305969995	7.06019757564	 1
4.30502301672	1.02807892932	 1
0.250107890637	3.35483466154	 1
1.82600017433	2.41569589445	 1
1.8183749998	3.89828607469	 1
2.77287196417	7.02908070874	 1
3.67354144401	6.26409289497	 1
1.28357072856	6.01217380444	 1
4.18794045087	4.98655175565	 1
1.77278176014	3.66962239323	 1
4.19069784624	4.61001225961	 1
-1.1438060609	2.20815601893	 1
4.42858060365	1.75975113179	 1
5.07119856503	-1.6270941762	 1
6.22558194471	-0.29270873191	 1
-0.0824121556612	3.00634629165	 1
2.97292490664	1.78685202225	 1
1.1071200311	3.99826813521	 1
0.150723070245	1.5811510279	 1
4.04736197478	-1.4454230918	 1
2.06803028248	3.85509431342	 1
-0.35081849274	6.04000143091	 1
2.38295685586	3.12726567929	 1
2.79551165368	1.29534413572	 1
1.14235153277	5.80866515402	 1
1.25295150225	4.70200812696	 1
0.682121043934	3.52688176722	 1
2.57403405566	3.36815079001	 1
0.708184952736	4.63941497482	 1
5.13645395818	5.04600837026	 1
-0.977120942469	3.07467047996	 1
3.84073931296	1.83219953716	 1
1.03145228033	1.92985765627	 1
3.76355088745	1.33621573804	 1
-0.333995595912	2.63585485981	 1
3.48509568254	1.67607969396	 1
3.40106956393	-3.5905122478	 1
4.30239448686	1.51077860849	 1
4.31065265658	2.14172621645	 1
3.29348567642	1.36201587445	 1
1.73788428797	4.2440245502	 1
3.66220599803	0.0814352829145	 1
2.07013294613	4.20477178242	 1
2.69298044231	0.884201131654	 1
6.29693857595	0.0667485344726	 1
5.30862801921	1.49243057294	 1
4.11167542752	4.27213201272	 1
3.38134938724	2.12139404528	 1
1.58673898017	3.94319868538	 1
1.16382192566	2.52940201231	 1
1.41217365418	2.83340186749	 1
0.345921235064	2.46381381008	 1
2.63198862299	4.57043980895	 1
0.584790852424	5.92995168371	 1
2.36883644537	2.00458960437	 1
2.21184425514	3.15465523459	 1
4.21721491463	-0.699080636133	 1
1.03885072884	0.722988967842	 1
1.5135386091	6.70175553602	 1
2.23434936485	4.66081027277	 1
0.924141234261	2.46664917362	 1
-0.177540089362	4.85154674533	 1
5.15982853047	0.830501701711	 1
4.6439683029	2.87549065725	 1
1.37138163751	1.49158459783	 1
5.4131543823	8.1105404928	 2
6.37935538414	4.40005898549	 2
7.45139328572	5.53305643181	 2
4.57470171211	5.66628775123	 2
5.50778962717	4.26203237142	 2
4.62620533049	8.66247212217	 2
6.60961559394	4.55590094626	 2
4.42080074943	6.41123782443	 2
6.0034021293	6.20983456137	 2
4.04598956892	5.91832709711	 2
4.65471579515	4.80037644628	 2
5.19421568001	5.25432411854	 2
6.4980342388	4.87706254855	 2
6.06932794151	6.30321337906	 2
7.42452109853	6.8574895898	 2
7.52641042742	6.24759898295	 2
7.2857953969	6.71842161484	 2
6.64721071356	6.66282795844	 2
5.3239044367	4.68035063602	 2
6.79063690017	5.25993265215	 2
7.65454451103	6.37290124133	 2
6.29584920588	7.62208840062	 2
6.56360495899	6.32506148651	 2
5.92107747353	5.35432281845	 2
6.26371002937	8.29737634039	 2
5.86737087439	6.86116650096	 2
6.09225754271	6.47387382833	 2
5.11162055093	5.98501170609	 2
4.90683023029	4.50619858747	 2
4.54182033249	7.01826685317	 2
5.77487191714	6.04043038177	 2
5.2751335988	5.90628231572	 2
6.31731756599	5.34244471118	 2
5.27399933688	5.55247695958	 2
4.09070560603	5.73012205442	 2
5.56887860519	5.77273606554	 2
6.62384913488	4.2301569828	 2
6.76567501766	5.03457039822	 2
6.6363037054	6.55221999482	 2
6.51336975374	6.75632378282	 2
5.56355539934	5.33793609546	 2
4.92766630836	4.24565106692	 2
7.06466501194	5.44067214309	 2
7.85537689452	4.76213480188	 2
7.01369589288	6.43247936315	 2
5.72935254808	5.64874793354	 2
7.42090366481	7.13458268127	 2
5.75839850953	3.96440219407	 2
5.0604793704	6.9058153318	 2
4.48989509583	6.46071196287	 2
5.77271226497	6.52815456726	 2
5.60666957898	5.57817272804	 2
7.26048137081	7.29361606673	 2
5.73605236701	4.75712853163	 2
7.0926661191	6.22622675209	 2
6.44463906582	5.2938151326	 2
5.08777764488	4.58112619682	 2
6.06896844655	8.00907846383	 2
6.05949938338	5.1845831276	 2
4.66956387095	5.15936962038	 2
6.09142680968	8.16928684374	 2
8.04478654093	6.05808203276	 2
4.46451085955	5.06100617511	 2
5.75298401758	5.6309817691	 2
6.29976353565	6.40184041014	 2
4.10517314426	4.6268422304	 2
4.67485543515	6.4667900405	 2
6.18656021303	4.34979605928	 2
6.32708727323	7.70832973463	 2
5.22945715432	5.93318576903	 2
5.88211848454	5.60079501012	 2
6.17589219692	5.63828975278	 2
4.94620184474	5.02007841488	 2
5.27890612756	7.10792536175	 2
5.72365865904	6.62169486471	 2
5.74490789552	4.68980717597	 2
5.99919940323	6.62107307702	 2
5.04608652923	5.43279449886	 2
5.45831829748	6.12374664323	 2
6.60977101887	6.90473491748	 2
7.06515205698	5.79517686315	 2
6.74586074504	6.41441083119	 2
3.98479520962	5.09906562356	 2
6.6201572404	6.1849177232	 2
7.31380568279	5.99772683914	 2
5.04661527268	5.28353566586	 2
5.49711648432	6.8297757575	 2
7.83852256827	5.8589217995	 2
4.29307865289	6.81476190485	 2
5.7982606588	4.92166735202	 2
5.61164192172	7.34987875678	 2
5.50357669321	6.72220946547	 2
7.54261002826	4.67327268448	 2
5.54007529607	6.11162794183	 2
4.9780595174	5.76167070328	 2
3.91451170405	5.2696467564	 2
3.92120571795	4.78515277256	 2
6.93472364029	4.92822080537	 2
7.35679797845	7.02278043971	 2
4.82783120479	6.92560485572	 2
5.20300679089	5.50167254608	 2
7.29923064837	5.25557284627	 2
5.58003507956	6.86480356592	 2
5.00644315994	8.26276552858	 2
7.27741560936	5.3667502102	 2
5.54644196117	5.74821177927	 2
6.66055989845	4.59790819239	 2
6.5948532417	5.41996437057	 2
6.38114555045	6.27314864326	 2
5.38529006842	4.48259148874	 2
6.20008976201	6.2146197013	 2
5.53945539164	5.47791548738	 2
5.73092727673	4.13052054251	 2
6.59450085976	5.83506949486	 2
7.78394239141	5.96761141538	 2
6.78524375427	5.59566455544	 2
6.14221926202	5.13953403236	 2
5.35725947113	5.76035502349	 2
6.44875626752	6.05870879565	 2
5.57946376199	4.92556688966	 2
6.63067384131	7.0501663564	 2
5.46216370731	6.2285161977	 2
5.59769592975	6.21993443602	 2
6.00534739248	7.48122621407	 2
6.08136876233	5.64474929678	 2
6.76576231129	4.9350776582	 2
5.04586988677	6.49438031632	 2
4.54973966554	4.90523421224	 2
7.03965547779	6.86920662343	 2
5.56089563029	5.49723414194	 2
5.47909939296	5.24935521444	 2
8.33473369059	5.41803233253	 2
6.00525830455	6.51524347445	 2
4.62683780661	5.84728832108	 2
5.83604165968	5.51537883615	 2
6.24540560431	5.29496017637	 2
7.55547402645	6.31187736953	 2
6.23377130181	7.21076833378	 2
5.83128378831	6.54253425536	 2
7.12292989095	5.34045662943	 2
6.06790716586	8.08989480239	 2
5.40501818882	8.39355723172	 2
6.39463759334	5.91118825355	 2
7.37134150453	4.88867888108	 2
4.45997284154	6.42907529441	 2
5.04195503657	5.221842394	 2
5.29091645166	5.54938033943	 2
5.67454254915	4.98716802208	 2
5.62288155102	8.15726238518	 2
7.74712638955	7.35849472326	 2
6.71275980223	6.10946874015	 2
6.51189631881	5.90056841861	 2
8.00857551774	6.1090890898	 2
5.7510339639	6.94239443008	 2
4.79295588767	7.72596343199	 2
5.0485160496	6.47485453357	 2
5.045187571	8.78220458462	 2
5.02840321082	5.21674312283	 2
6.16944044254	5.62671596255	 2
4.55943954381	7.09069909892	 2
7.52109059487	6.52469128157	 2
3.28282834212	5.73157751071	 2
7.13535502913	5.22071694792	 2
5.08963016507	8.91584080713	 2
5.92972979904	5.0276412001	 2
5.71787493766	5.22266237206	 2
5.88327581257	7.26015993722	 2
6.26868832219	5.31342227905	 2
6.05034353808	5.74988072603	 2
6.30296498059	5.67147146871	 2
5.17084620479	4.15874955471	 2
5.05470858722	4.12475545988	 2
4.89398609229	6.9056072109	 2
6.47707214994	6.01972907154	 2
6.5340053697	7.8712818463	 2
5.09497582129	5.43032145154	 2
6.61915237496	6.81864681459	 2
6.59426244623	6.62720003678	 2
4.52342041841	5.4011558605	 2
4.13812163315	5.4916730886	 2
5.6813188603	6.39545627792	 2
5.57931580573	7.71546453	 2
6.12666525758	4.29419359103	 2
6.38078914643	8.45824042681	 2
5.00217121556	5.93850324922	 2
6.02534301227	6.29816747952	 2
5.446508738	5.76285881635	 2
5.47574912163	6.82019358067	 2
6.4837717922	5.24482323928	 2
6.13251898965	5.32310074026	 2
4.74290558006	4.9896363576	 2
5.87072860973	5.01685613485	 2
6.01823963023	5.78841495693	 2
6.64553452264	4.39001762684	 2
5.23798478113	5.70770692845	 2
4.99371883114	5.0280456744	 2
7.94260554495	6.12428527075	 2
5.13672389916	4.62665128082	 2
7.10806200046	7.23119483554	 2
6.17025012358	5.62857749918	 2
7.49117098278	6.07051629836	 2
6.77238303138	6.05659349115	 2
5.40457418319	4.52839067202	 2
6.76190710933	5.76850427377	 2
5.46119839167	6.05294771468	 2
6.33842515442	4.20660596987	 2
5.52210838862	5.98801770311	 2
7.01600025068	6.08427895489	 2
7.25507058802	6.29218969614	 2
6.52980372572	8.57847306736	 2
6.7950839323	7.12584241789	 2
5.82108692521	3.89794921742	 2
4.33002660802	6.82327366622	 2
5.1533593989	6.39185018778	 2
5.03962994921	4.85293765663	 2
6.7037160015	7.42484544845	 2
4.28635518414	4.8487559339	 2
4.49679972788	5.56180642074	 2
6.04257232747	6.75985714526	 2
6.97445889916	6.14736378599	 2
4.63694501556	5.47552711896	 2
5.61874723759	6.36628995129	 2
6.25130270669	4.87309046352	 2
5.95888582404	4.83947380201	 2
5.68021143223	6.22869302613	 2
3.95886486793	4.69451442675	 2
6.61508017583	6.19246687748	 2
8.91710601075	5.90775386888	 2
6.25771388887	5.18757938468	 2
5.79590357049	5.80726814796	 2
5.74233167429	6.1533103221	 2
7.05289988009	6.58537141755	 2
5.4581267893	3.67368128384	 2
6.06765433004	6.58417088118	 2
6.29148537072	6.62539099426	 2
5.7335852003	8.21500844486	 2
7.85011972723	7.58633017587	 2
4.56300869944	4.15015030047	 2
5.7846838564	6.79772911386	 2
7.01400000023	6.57136285166	 2
5.77965007199	5.66909600821	 2
5.56769006931	4.70165295269	 2
6.06721620593	5.25726263392	 2
7.38184080724	6.49997432216	 2
7.47993303566	6.11841246075	 2
7.87736008343	5.2363861654	 2
5.27151365446	6.46452681248	 2
6.12485482658	6.4416393608	 2
5.9233841219	5.93585821506	 2
6.92064002694	4.81307401746	 2
7.35864403467	6.76872197568	 2
5.88189009697	7.52757713457	 2
4.55905901067	5.86831080956	 2
6.66495053071	8.57915054299	 2
7.32193721748	6.00478292962	 2
5.20641364331	7.94200405553	 2
6.51700399677	6.2192763655	 2
6.55135694896	4.94134142727	 2
5.41599893869	5.6182538825	 2
6.72256905225	5.31303147611	 2
6.54638914625	5.66544949938	 2
6.35776382948	5.70119836579	 2
4.77981252436	5.53825730779	 2
5.43125903064	5.83408886786	 2
6.14874478132	8.78574089695	 2
5.36073668164	7.75063276129	 2
3.51740378018	5.85627300061	 2
4.61842185118	7.75536834037	 2
5.24475387874	7.48245142634	 2
4.8704222243	6.00059966023	 2
5.71268389495	5.15775783886	 2
3.81567828412	5.85824769951	 2
5.86396281042	5.62499048189	 2
5.6322428001	5.35531629547	 2
6.88051461285	6.69007529986	 2
5.1260952267	4.53229190594	 2
5.48496710638	6.59648592349	 2
5.14450267564	5.59689465756	 2
5.07971639791	5.56994656791	 2
7.73617748786	7.22504322671	 2
7.2920193814	7.0436957078	 2
4.49817590304	5.80917163904	 2
5.74597163495	7.27406363639	 2
6.58884255433	6.74789402795	 2
6.65932195355	4.10123797185	 2
6.08614966256	5.57224162278	 2
6.60175969043	4.50424984644	 2
6.38636690531	5.32286801073	 2
4.82424444196	5.83291709339	 2
7.08581255772	6.71180085961	 2
5.42341089176	7.33455005918	 2
7.27122677525	5.22843732779	 2
4.99188866223	4.64811880964	 2
6.21340913345	6.96407884701	 2
5.72374801766	6.41523034128	 2
6.82248806211	5.82384525024	 2
5.60504241757	8.03795233767	 2
6.10743245623	8.51545310368	 2
4.57048411702	6.02352380835	 2
5.75769601836	5.7409238382	 2
5.61683428766	6.87949042588	 2
4.60896151531	5.52015180432	 2
5.59407305859	5.84237577464	 2
4.04491007128	7.65934813699	 2
5.78544113582	5.6035585417	 2
5.23734989701	7.07110498185	 2
6.153249848	4.1374002276	 2
6.33449945144	5.70799216464	 2
5.97668744107	7.87053610352	 2
6.86456690606	5.55408148641	 2
5.67957182163	5.64541235554	 2
6.73526713193	7.65269717883	 2
5.62242610721	4.9486748353	 2
6.90507900856	5.83091686858	 2
5.29094874923	6.85656732192	 2
6.4126444701	5.14756720802	 2
5.11683643883	6.76818580943	 2
6.19962861814	7.14411177011	 2
4.87715525133	4.55938137517	 2
6.80134456529	7.29673921359	 2
5.66190584755	6.2888067094	 2
6.79676887763	5.1793810253	 2
5.01868583913	5.38920566823	 2
4.46313744622	4.49118420392	 2
5.99440312784	5.81155642403	 2
7.59278961831	4.63193871338	 2
7.21438900116	7.65228116537	 2
7.5041975012	5.84740476665	 2
5.17386352352	5.08270891279	 2
6.06199095347	7.07408389606	 2
6.64804400021	6.60453611617	 2
6.55396361375	6.51077884646	 2
6.26961892591	7.63749535887	 2
5.54563781073	5.48482288946	 2
7.33611408775	6.59890479238	 2
7.25128321739	6.133678858	 2
4.20346356649	6.47320024152	 2
6.77456875492	5.99843077541	 2
6.55240479975	5.14438575963	 2
5.42049732736	5.70162614281	 2
5.91288630968	4.73046388744	 2
5.84660917763	7.0227972183	 2
6.6577111329	3.51120977287	 2
4.98152037294	5.80024998537	 2
5.34591321587	5.3382702464	 2
5.52976956021	6.68632349828	 2
5.5846614936	5.44138199992	 2
7.4259883286	4.68813096087	 2
6.2658361098	6.67556329479	 2
5.4474797784	6.65229608672	 2
6.26864865718	5.62402652836	 2
6.07343987085	5.79567581604	 2
6.10084389251	3.90277067876	 2
5.25949174397	7.82433644336	 2
5.21547980927	8.19907875457	 2
3.84589006038	4.94860806955	 2
6.73101038746	6.11403661135	 2
7.27111343608	6.29670950965	 2
5.26246655013	5.20701031222	 2
6.24167147317	7.26004264495	 2
6.64377719781	6.61779523866	 2
7.09909375444	6.69027689051	 2
3.73331913945	6.03503993521	 2
4.47723366549	7.1634548596	 2
4.57006689576	6.23152643402	 2
4.29238936638	4.53480472789	 2
5.47116884753	4.69620242174	 2
4.57331790295	7.29849527007	 2
5.39761472751	6.26375049819	 2
6.56008677004	5.21141409853	 2
3.85983324658	5.3483599819	 2
3.97650326864	5.09714158681	 2
7.0713261525	5.46380828481	 2
4.50549242023	3.76472757389	 2
7.31082101936	5.77642072769	 2
8.06827859927	7.23224740548	 2
5.07513225598	5.95599106757	 2
5.664327695	7.94303709412	 2
6.76061388613	5.51893692816	 2
6.35254710145	6.6573319682	 2
4.43309779657	5.61898698178	 2
4.45291961783	5.31248442421	 2
7.84908884175	6.05733403599	 2
6.27665737369	5.39044981925	 2
7.13805602844	6.65995450281	 2
4.62019520004	6.88881130321	 2
6.95271922919	6.90594635593	 2
4.80539808982	5.45464888236	 2
6.35503264996	4.32577446411	 2
7.86927687282	6.21970859023	 2
5.39455941363	5.68394616606	 2
5.38881564656	3.4016265433	 2
5.07163652414	6.82197549257	 2
5.68160177768	6.53285529503	 2
5.16296208677	4.50458561536	 2
6.27216730012	4.83612756523	 2
7.65967204207	5.82095984321	 2
7.62962534213	6.1877561253	 2
6.09840132809	5.12106939944	 2
6.46948279078	5.88708071246	 2
6.79065974516	5.06767910092	 2
4.3298868787	6.90871567982	 2
4.67018918428	5.05440044591	 2
4.91620138907	4.13754780452	 2
5.66500334026	6.32810721555	 2
6.45770209676	4.68753664415	 2
5.75617456694	5.06138120659	 2
6.45896123874	4.7148594706	 2
6.72198248094	6.75726841322	 2
6.14412615032	6.60937783358	 2
5.21741490483	5.47748538316	 2
5.35028816186	7.33631005821	 2
6.17297274088	6.27744840238	 2
7.15556084542	6.86343934716	 2
6.30248370246	5.36061028535	 2
4.13515049418	7.42549727048	 2
6.114353898	6.56038903385	 2
6.01402697205	5.72402246207	 2
5.82106356926	4.99033957383	 2
5.92593662406	7.12920474034	 2
7.71027396357	6.12845804302	 2
6.03023054557	6.78447934626	 2
4.72564481703	5.2793930426	 2
5.84215696901	8.63080504845	 2
5.37188807457	4.28535265912	 2
7.20708073321	6.20159968045	 2
7.1793234584	6.8289518184	 2
6.56649493951	5.92124944065	 2
5.82758180848	5.45648556647	 2
7.19101502336	6.46694022396	 2
7.02153116576	5.0359489204	 2
4.68969021028	6.89920827514	 2
7.18338822011	6.23536513309	 2
6.89261371973	7.30281168538	 2
4.66973476596	5.23121014899	 2
5.12926177411	4.77337099822	 2
8.1344368183	5.91299180031	 2
6.57570836252	6.87970138166	 2
7.02806125781	9.10402990928	 2
4.84237008812	5.05702245402	 2
6.98505671833	6.18120219755	 2
6.52618941375	5.94650914318	 2
5.94638702562	6.95790445954	 2
5.3229896123	6.25790262874	 2
6.29537562387	4.93810899397	 2
6.02844968363	6.47159527444	 2
5.18931290984	6.46744019271	 2
6.42220263539	5.2707681241	 2
5.62918756468	7.73728635036	 2
5.8581624274	6.08048115417	 2
7.76466167411	7.20437569342	 2
6.79676412879	7.32639180479	 2
5.8441248754	6.00034763123	 2
5.23635761684	5.9786566737	 2
4.82252341577	5.46091071277	 2
6.41257562859	4.69052906554	 2
7.7398337115	4.01128545637	 2
6.16633635361	5.10158038771	 2
7.23631099931	5.71102548878	 2
6.73815507802	5.86952969566	 2
5.34181657846	6.97442885648	 2
6.12173986426	6.14500806151	 2
6.37979104998	6.41232010312	 2
6.89097168875	5.51548556408	 2
5.00635062224	4.86146821379	 2
5.97794521999	6.64482823123	 2
5.46375150717	3.79871809928	 2
6.39551610831	4.40978656444	 2
5.51353040314	3.76563651207	 2
6.54387398638	6.54603471686	 2
4.38671613168	7.52248758054	 2
7.46810739779	5.80377266577	 2
6.24307079565	5.34925581433	 2
6.75572674488	4.88048953121	 2
4.32580729413	4.51666875574	 2
5.57554969532	7.05566284779	 2
6.57246183513	6.87357084042	 2
6.09318651001	7.52971034559	 2
3.1732750059	7.85872011931	 2
4.80764981804	6.43622155234	 2
6.10282078562	5.98212210851	 2
6.23002764376	5.84109142193	 2
6.06224764054	7.92338718625	 2
6.5378945079	5.64189383845	 2
6.39380451952	3.88864129547	 2
6.08637662709	5.47587744514	 2
7.46980847778	6.62947630629	 2
5.35953648253	5.80282272732	 2
6.6689249736	6.20878906817	 2
6.10331984228	5.57807541002	 2
6.50564434992	6.62901948376	 2
8.65605389975	5.96910984545	 2
6.25318907143	3.83338773664	 2
4.62326190783	5.47663681364	 2
4.18728020515	5.10421302865	 2
7.93488476507	4.92286800439	 2
5.10005697704	6.58512293002	 2
5.69612964297	6.44686596195	 2
7.28479029063	6.3004294199	 2
6.0921364946	5.19471581293	 2
